x,y,PROVINCE_CODE,CLIMATE_IDENTIFIER,MEAN_TEMPERATURE_FLAG,HEATING_DEGREE_DAYS_FLAG,SNOW_ON_GROUND,MAX_REL_HUMIDITY_FLAG,MIN_TEMPERATURE_FLAG,STATION_NAME,MEAN_TEMPERATURE,DIRECTION_MAX_GUST_FLAG,MIN_REL_HUMIDITY,MAX_REL_HUMIDITY,LOCAL_MONTH,MIN_REL_HUMIDITY_FLAG,DIRECTION_MAX_GUST,TOTAL_SNOW_FLAG,LOCAL_YEAR,LOCAL_DATE,ID,MAX_TEMPERATURE_FLAG,LOCAL_DAY,SPEED_MAX_GUST,SNOW_ON_GROUND_FLAG,TOTAL_SNOW,HEATING_DEGREE_DAYS,SPEED_MAX_GUST_FLAG,COOLING_DEGREE_DAYS_FLAG,TOTAL_PRECIPITATION_FLAG,TOTAL_PRECIPITATION,TOTAL_RAIN,TOTAL_RAIN_FLAG,MAX_TEMPERATURE,COOLING_DEGREE_DAYS,MIN_TEMPERATURE
-122.67888888888889,53.89083333333333,BC,1096450,,,7,,,PRINCE GEORGE A,2.6,,,,2,,18,,1983,1983-02-20 00:00:00,1096450.1983.2.20,,20,48,,0,15.4,,,,0,0,,7.5,0,-2.4
-122.67888888888889,53.89083333333333,BC,1096450,,,6,,,PRINCE GEORGE A,2.1,,,,2,,18,,1983,1983-02-21 00:00:00,1096450.1983.2.21,,21,35,,0,15.9,,,,0,0,,7,0,-2.8
-122.67888888888889,53.89083333333333,BC,1096450,,,5,,,PRINCE GEORGE A,1.4,,,,2,,0,,1983,1983-02-22 00:00:00,1096450.1983.2.22,,22,0,,3.8,16.6,,,,3.8,0,,3.5,0,-0.7
-122.67888888888889,53.89083333333333,BC,1096450,,,9,,,PRINCE GEORGE A,4.1,,,,2,,0,,1983,1983-02-23 00:00:00,1096450.1983.2.23,,23,0,,0,13.9,,,,0.6,0.6,,8.3,0,-0.1
-122.67888888888889,53.89083333333333,BC,1096450,,,6,,,PRINCE GEORGE A,3.5,,,,2,,0,,1983,1983-02-24 00:00:00,1096450.1983.2.24,,24,0,,0,14.5,,,,2.4,2.4,,8.8,0,-1.9
-122.67888888888889,53.89083333333333,BC,1096450,,,2,,,PRINCE GEORGE A,-1.2,,,,2,,0,,1983,1983-02-25 00:00:00,1096450.1983.2.25,,25,0,,0,19.2,,,,0,0,,2.2,0,-4.5
-122.67888888888889,53.89083333333333,BC,1096450,,,2,,,PRINCE GEORGE A,0.8,,,,2,,0,,1983,1983-02-26 00:00:00,1096450.1983.2.26,,26,0,,0.3,17.2,,,,0.3,0,T,3.9,0,-2.3
-122.67888888888889,53.89083333333333,BC,1096450,,,2,,,PRINCE GEORGE A,-3.2,,,,2,,0,T,1983,1983-02-27 00:00:00,1096450.1983.2.27,,27,0,,0,21.2,,,T,0,0,,-0.7,0,-5.6
-122.67888888888889,53.89083333333333,BC,1096450,,,1,,,PRINCE GEORGE A,-3.7,,,,2,,0,T,1983,1983-02-28 00:00:00,1096450.1983.2.28,,28,0,,0,21.7,,,T,0,0,,0,0,-7.3
-122.67888888888889,53.89083333333333,BC,1096450,,,0,,,PRINCE GEORGE A,-1.7,,,,3,,0,,1983,1983-03-01 00:00:00,1096450.1983.3.1,,1,0,T,0,19.7,,,,0,0,,1.8,0,-5.1
-122.67888888888889,53.89083333333333,BC,1096450,,,0,,,PRINCE GEORGE A,-5,,,,3,,0,,1983,1983-03-02 00:00:00,1096450.1983.3.2,,2,0,T,0,23,,,,0,0,,0.1,0,-10
-122.67888888888889,53.89083333333333,BC,1096450,,,0,,,PRINCE GEORGE A,-4,,,,3,,0,,1983,1983-03-03 00:00:00,1096450.1983.3.3,,3,0,T,0,22,,,,0,0,,2.4,0,-10.3
-122.67888888888889,53.89083333333333,BC,1096450,,,0,,,PRINCE GEORGE A,-5.3,,,,3,,0,,1983,1983-03-04 00:00:00,1096450.1983.3.4,,4,0,T,0,23.3,,,,0,0,,0.6,0,-11.1
-122.67888888888889,53.89083333333333,BC,1096450,,,0,,,PRINCE GEORGE A,-7,,,,3,,0,,1983,1983-03-05 00:00:00,1096450.1983.3.5,,5,0,T,0,25,,,,0,0,,-0.6,0,-13.3
-122.67888888888889,53.89083333333333,BC,1096450,,,0,,,PRINCE GEORGE A,-7.6,,,,3,,0,,1983,1983-03-06 00:00:00,1096450.1983.3.6,,6,0,T,0,25.6,,,,0,0,,-2.1,0,-13
-122.67888888888889,53.89083333333333,BC,1096450,,,0,,,PRINCE GEORGE A,-3.2,,,,3,,0,T,1983,1983-03-07 00:00:00,1096450.1983.3.7,,7,0,T,0,21.2,,,T,0,0,,0,0,-6.3
-122.67888888888889,53.89083333333333,BC,1096450,,,0,,,PRINCE GEORGE A,-3,,,,3,,0,,1983,1983-03-08 00:00:00,1096450.1983.3.8,,8,0,T,1.2,21,,,,2.4,0.4,,1.4,0,-7.3
-122.67888888888889,53.89083333333333,BC,1096450,,,1,,,PRINCE GEORGE A,6,,,,3,,22,,1983,1983-03-09 00:00:00,1096450.1983.3.9,,9,50,,0,12,,,,2.5,2.5,,11.3,0,0.7
-122.67888888888889,53.89083333333333,BC,1096450,,,0,,,PRINCE GEORGE A,2.3,,,,3,,0,,1983,1983-03-10 00:00:00,1096450.1983.3.10,,10,0,,0,15.7,,,,4.2,4.2,,6.9,0,-2.3
-122.67888888888889,53.89083333333333,BC,1096450,,,0,,,PRINCE GEORGE A,2.8,,,,3,,0,,1983,1983-03-11 00:00:00,1096450.1983.3.11,,11,0,,0,15.2,,,,0,0,,7.3,0,-1.7
-122.67888888888889,53.89083333333333,BC,1096450,,,0,,,PRINCE GEORGE A,3,,,,3,,17,,1983,1983-03-12 00:00:00,1096450.1983.3.12,,12,35,,0,15,,,,0,0,,9.7,0,-3.7
-122.67888888888889,53.89083333333333,BC,1096450,,,0,,,PRINCE GEORGE A,4.8,,,,3,,0,,1983,1983-03-13 00:00:00,1096450.1983.3.13,,13,0,,0,13.2,,,T,0,0,T,10.9,0,-1.3
-122.67888888888889,53.89083333333333,BC,1096450,,,0,,,PRINCE GEORGE A,4.7,,,,3,,0,,1983,1983-03-14 00:00:00,1096450.1983.3.14,,14,0,,0,13.3,,,,3.7,3.7,,7.8,0,1.5
-122.67888888888889,53.89083333333333,BC,1096450,,,0,,,PRINCE GEORGE A,3.2,,,,3,,0,,1983,1983-03-15 00:00:00,1096450.1983.3.15,,15,0,,0,14.8,,,T,0,0,T,7.7,0,-1.4
-122.67888888888889,53.89083333333333,BC,1096450,,,0,,,PRINCE GEORGE A,2.6,,,,3,,0,,1983,1983-03-16 00:00:00,1096450.1983.3.16,,16,0,,0,15.4,,,,0,0,,9,0,-3.8
-122.67888888888889,53.89083333333333,BC,1096450,,,0,,,PRINCE GEORGE A,3.7,,,,3,,0,,1983,1983-03-17 00:00:00,1096450.1983.3.17,,17,0,,0,14.3,,,,0,0,,8.9,0,-1.6
-122.67888888888889,53.89083333333333,BC,1096450,,,0,,,PRINCE GEORGE A,0.1,,,,3,,0,,1983,1983-03-18 00:00:00,1096450.1983.3.18,,18,0,,0,17.9,,,,0,0,,5,0,-4.9
-122.67888888888889,53.89083333333333,BC,1096450,,,0,,,PRINCE GEORGE A,2.4,,,,3,,0,,1983,1983-03-19 00:00:00,1096450.1983.3.19,,19,0,,0,15.6,,,,0,0,,6,0,-1.3
-122.67888888888889,53.89083333333333,BC,1096450,,,0,,,PRINCE GEORGE A,-2.7,,,,3,,0,T,1983,1983-03-20 00:00:00,1096450.1983.3.20,,20,0,,0,20.7,,,T,0,0,,0.1,0,-5.4
-122.67888888888889,53.89083333333333,BC,1096450,,,0,,,PRINCE GEORGE A,-4.9,,,,3,,0,,1983,1983-03-21 00:00:00,1096450.1983.3.21,,21,0,,0,22.9,,,,0,0,,0.4,0,-10.2
-122.67888888888889,53.89083333333333,BC,1096450,,,0,,,PRINCE GEORGE A,-4.2,,,,3,,0,,1983,1983-03-22 00:00:00,1096450.1983.3.22,,22,0,,0,22.2,,,,0,0,,2,0,-10.4
-122.67888888888889,53.89083333333333,BC,1096450,,,0,,,PRINCE GEORGE A,-3.2,,,,3,,0,,1983,1983-03-23 00:00:00,1096450.1983.3.23,,23,0,,0,21.2,,,,0,0,,1.7,0,-8
-122.67888888888889,53.89083333333333,BC,1096450,,,0,,,PRINCE GEORGE A,-2.4,,,,3,,0,,1983,1983-03-24 00:00:00,1096450.1983.3.24,,24,0,,0,20.4,,,,0,0,,3.6,0,-8.4
-122.67888888888889,53.89083333333333,BC,1096450,,,0,,,PRINCE GEORGE A,-0.2,,,,3,,0,,1983,1983-03-25 00:00:00,1096450.1983.3.25,,25,0,,0,18.2,,,,0,0,,8.9,0,-9.3
-122.67888888888889,53.89083333333333,BC,1096450,,,0,,,PRINCE GEORGE A,2.9,,,,3,,18,,1983,1983-03-26 00:00:00,1096450.1983.3.26,,26,39,,0,15.1,,,,0,0,,12.6,0,-6.9
-122.67888888888889,53.89083333333333,BC,1096450,,,0,,,PRINCE GEORGE A,5.3,,,,3,,16,,1983,1983-03-27 00:00:00,1096450.1983.3.27,,27,39,,0,12.7,,,,0,0,,10.1,0,0.4
-122.67888888888889,53.89083333333333,BC,1096450,,,0,,,PRINCE GEORGE A,3.9,,,,3,,19,,1983,1983-03-28 00:00:00,1096450.1983.3.28,,28,46,,0,14.1,,,,0,0,,10,0,-2.3
-122.67888888888889,53.89083333333333,BC,1096450,,,0,,,PRINCE GEORGE A,3.2,,,,3,,0,T,1983,1983-03-29 00:00:00,1096450.1983.3.29,,29,0,,0,14.8,,,,0.6,0.6,,8.9,0,-2.6
-122.67888888888889,53.89083333333333,BC,1096450,,,0,,,PRINCE GEORGE A,3.5,,,,3,,18,T,1983,1983-03-30 00:00:00,1096450.1983.3.30,,30,39,,0,14.5,,,,6.1,6.1,,8.6,0,-1.6
-122.67888888888889,53.89083333333333,BC,1096450,,,0,,,PRINCE GEORGE A,2.8,,,,3,,0,,1983,1983-03-31 00:00:00,1096450.1983.3.31,,31,0,,0,15.2,,,T,0,0,T,10.7,0,-5.1
-122.67888888888889,53.89083333333333,BC,1096450,,,0,,,PRINCE GEORGE A,2.3,,,,4,,19,,1983,1983-04-01 00:00:00,1096450.1983.4.1,,1,43,,0,15.7,,,,0.4,0.4,,7.8,0,-3.3
-122.67888888888889,53.89083333333333,BC,1096450,,,0,,,PRINCE GEORGE A,4.9,,,,4,,0,T,1983,1983-04-02 00:00:00,1096450.1983.4.2,,2,0,,0,13.1,,,,1,1,,11,0,-1.3
-122.67888888888889,53.89083333333333,BC,1096450,,,0,,,PRINCE GEORGE A,2.9,,,,4,,0,,1983,1983-04-03 00:00:00,1096450.1983.4.3,,3,0,,0,15.1,,,,0,0,,10.8,0,-5.1
-122.67888888888889,53.89083333333333,BC,1096450,,,0,,,PRINCE GEORGE A,4.7,,,,4,,0,,1983,1983-04-04 00:00:00,1096450.1983.4.4,,4,0,,0,13.3,,,,0,0,,13.8,0,-4.5
-122.67888888888889,53.89083333333333,BC,1096450,,,0,,,PRINCE GEORGE A,7.2,,,,4,,0,,1983,1983-04-05 00:00:00,1096450.1983.4.5,,5,0,,0,10.8,,,,2.9,2.9,,11.7,0,2.7
-122.67888888888889,53.89083333333333,BC,1096450,,,0,,,PRINCE GEORGE A,7.7,,,,4,,15,,1983,1983-04-06 00:00:00,1096450.1983.4.6,,6,37,,0,10.3,,,,14.8,14.8,,10.5,0,4.9
-122.67888888888889,53.89083333333333,BC,1096450,,,0,,,PRINCE GEORGE A,3.7,,,,4,,25,,1983,1983-04-07 00:00:00,1096450.1983.4.7,,7,43,,0.6,14.3,,,,1.8,1.2,,7.2,0,0.1
-122.67888888888889,53.89083333333333,BC,1096450,,,0,,,PRINCE GEORGE A,1.2,,,,4,,0,,1983,1983-04-08 00:00:00,1096450.1983.4.8,,8,0,,2.6,16.8,,,,2.6,0,,4.3,0,-1.9
-122.67888888888889,53.89083333333333,BC,1096450,,,0,,,PRINCE GEORGE A,0.6,,,,4,,3,,1983,1983-04-09 00:00:00,1096450.1983.4.9,,9,39,,0,17.4,,,,0,0,,6.3,0,-5.1
-122.67888888888889,53.89083333333333,BC,1096450,,,0,,,PRINCE GEORGE A,1.2,,,,4,,0,,1983,1983-04-10 00:00:00,1096450.1983.4.10,,10,0,,0,16.8,,,,0,0,,6.4,0,-4
-122.67888888888889,53.89083333333333,BC,1096450,,,0,,,PRINCE GEORGE A,0.4,,,,4,,0,T,1983,1983-04-11 00:00:00,1096450.1983.4.11,,11,0,,0,17.6,,,T,0,0,,5.7,0,-5
-122.67888888888889,53.89083333333333,BC,1096450,,,0,,,PRINCE GEORGE A,2.4,,,,4,,0,,1983,1983-04-12 00:00:00,1096450.1983.4.12,,12,0,,0,15.6,,,,0,0,,9,0,-4.3
-122.67888888888889,53.89083333333333,BC,1096450,,,0,,,PRINCE GEORGE A,4.5,,,,4,,0,,1983,1983-04-13 00:00:00,1096450.1983.4.13,,13,0,,0,13.5,,,,0,0,,12.4,0,-3.5
-122.67888888888889,53.89083333333333,BC,1096450,,,0,,,PRINCE GEORGE A,5.5,,,,4,,0,,1983,1983-04-14 00:00:00,1096450.1983.4.14,,14,0,,0,12.5,,,,0,0,,14.7,0,-3.8
-122.67888888888889,53.89083333333333,BC,1096450,,,0,,,PRINCE GEORGE A,6.3,,,,4,,23,,1983,1983-04-15 00:00:00,1096450.1983.4.15,,15,37,,0,11.7,,,,0,0,,15.3,0,-2.7
-122.67888888888889,53.89083333333333,BC,1096450,,,0,,,PRINCE GEORGE A,7.8,,,,4,,18,,1983,1983-04-16 00:00:00,1096450.1983.4.16,,16,41,,0,10.2,,,,0,0,,12.7,0,2.9
-122.67888888888889,53.89083333333333,BC,1096450,,,0,,,PRINCE GEORGE A,9.2,,,,4,,0,,1983,1983-04-17 00:00:00,1096450.1983.4.17,,17,0,,0,8.8,,,,0,0,,18.1,0,0.3
-122.67888888888889,53.89083333333333,BC,1096450,,,0,,,PRINCE GEORGE A,9,,,,4,,21,,1983,1983-04-18 00:00:00,1096450.1983.4.18,,18,37,,0,9,,,,0,0,,18.6,0,-0.7
-122.67888888888889,53.89083333333333,BC,1096450,,,0,,,PRINCE GEORGE A,7.6,,,,4,,30,,1983,1983-04-19 00:00:00,1096450.1983.4.19,,19,33,,0,10.4,,,,0,0,,17.4,0,-2.3
-122.67888888888889,53.89083333333333,BC,1096450,,,0,,,PRINCE GEORGE A,10,,,,4,,12,,1983,1983-04-20 00:00:00,1096450.1983.4.20,,20,63,,0,8,,,,0.2,0.2,,20.5,0,-0.6
-122.67888888888889,53.89083333333333,BC,1096450,,,0,,,PRINCE GEORGE A,7.1,,,,4,,0,,1983,1983-04-21 00:00:00,1096450.1983.4.21,,21,0,,0,10.9,,,,2.6,2.6,,11.3,0,2.9
-122.67888888888889,53.89083333333333,BC,1096450,,,0,,,PRINCE GEORGE A,6.6,,,,4,,0,,1983,1983-04-22 00:00:00,1096450.1983.4.22,,22,0,,0,11.4,,,,0,0,,15.2,0,-2
-122.67888888888889,53.89083333333333,BC,1096450,,,0,,,PRINCE GEORGE A,8,,,,4,,0,,1983,1983-04-23 00:00:00,1096450.1983.4.23,,23,0,,0,10,,,T,0,0,T,17.2,0,-1.3
-122.67888888888889,53.89083333333333,BC,1096450,,,0,,,PRINCE GEORGE A,10,,,,4,,2,,1983,1983-04-24 00:00:00,1096450.1983.4.24,,24,48,,0,8,,,T,0,0,T,16.9,0,3.1
-122.67888888888889,53.89083333333333,BC,1096450,,,0,,,PRINCE GEORGE A,8.7,,,,4,,3,,1983,1983-04-25 00:00:00,1096450.1983.4.25,,25,56,,0,9.3,,,T,0,0,T,13.8,0,3.5
-122.67888888888889,53.89083333333333,BC,1096450,,,0,,,PRINCE GEORGE A,6,,,,4,,2,,1983,1983-04-26 00:00:00,1096450.1983.4.26,,26,44,,0,12,,,,0,0,,13.7,0,-1.8
-122.67888888888889,53.89083333333333,BC,1096450,,,0,,,PRINCE GEORGE A,8.3,,,,4,,3,,1983,1983-04-27 00:00:00,1096450.1983.4.27,,27,31,,0,9.7,,,,0,0,,18.2,0,-1.7
-122.67888888888889,53.89083333333333,BC,1096450,,,0,,,PRINCE GEORGE A,11.1,,,,4,,6,,1983,1983-04-28 00:00:00,1096450.1983.4.28,,28,33,,0,6.9,,,,0,0,,18.7,0,3.5
-122.67888888888889,53.89083333333333,BC,1096450,,,0,,,PRINCE GEORGE A,9.8,,,,4,,32,,1983,1983-04-29 00:00:00,1096450.1983.4.29,,29,44,,0,8.2,,,,0,0,,15.6,0,4
-122.67888888888889,53.89083333333333,BC,1096450,,,0,,,PRINCE GEORGE A,6.5,,,,4,,0,,1983,1983-04-30 00:00:00,1096450.1983.4.30,,30,0,,0,11.5,,,,0,0,,13.8,0,-0.8
-122.67888888888889,53.89083333333333,BC,1096450,,,0,,,PRINCE GEORGE A,5.5,,,,5,,27,,1983,1983-05-01 00:00:00,1096450.1983.5.1,,1,48,,0,12.5,,,,1.5,1.5,,14,0,-3.1
-122.67888888888889,53.89083333333333,BC,1096450,,,0,,,PRINCE GEORGE A,11.5,,,,5,,27,,1983,1983-05-02 00:00:00,1096450.1983.5.2,,2,37,,0,6.5,,,T,0,0,T,16,0,7
-122.67888888888889,53.89083333333333,BC,1096450,,,0,,,PRINCE GEORGE A,10.1,,,,5,,22,,1983,1983-05-03 00:00:00,1096450.1983.5.3,,3,39,,0,7.9,,,T,0,0,T,14.1,0,6.1
-122.67888888888889,53.89083333333333,BC,1096450,,,0,,,PRINCE GEORGE A,8.5,,,,5,,0,,1983,1983-05-04 00:00:00,1096450.1983.5.4,,4,0,,0,9.5,,,T,0,0,T,15.6,0,1.3
-122.67888888888889,53.89083333333333,BC,1096450,,,0,,,PRINCE GEORGE A,11.2,,,,5,,24,,1983,1983-05-05 00:00:00,1096450.1983.5.5,,5,35,,0,6.8,,,,0,0,,16.4,0,5.9
-122.67888888888889,53.89083333333333,BC,1096450,,,0,,,PRINCE GEORGE A,6.9,,,,5,,0,,1983,1983-05-06 00:00:00,1096450.1983.5.6,,6,0,,0,11.1,,,,0.7,0.7,,12.3,0,1.4
-122.67888888888889,53.89083333333333,BC,1096450,,,0,,,PRINCE GEORGE A,8.5,,,,5,,21,,1983,1983-05-07 00:00:00,1096450.1983.5.7,,7,56,,0,9.5,,,,4,4,,14.3,0,2.7
-122.67888888888889,53.89083333333333,BC,1096450,,,0,,,PRINCE GEORGE A,5.6,,,,5,,13,,1983,1983-05-08 00:00:00,1096450.1983.5.8,,8,33,,0,12.4,,,,0.2,0.2,,12.3,0,-1.1
-122.67888888888889,53.89083333333333,BC,1096450,,,0,,,PRINCE GEORGE A,5.8,,,,5,,36,,1983,1983-05-09 00:00:00,1096450.1983.5.9,,9,35,,0,12.2,,,,0,0,,12.6,0,-1
-122.67888888888889,53.89083333333333,BC,1096450,,,0,,,PRINCE GEORGE A,5.8,,,,5,,4,,1983,1983-05-10 00:00:00,1096450.1983.5.10,,10,39,,0,12.2,,,T,0,0,T,14.2,0,-2.6
-122.67888888888889,53.89083333333333,BC,1096450,,,0,,,PRINCE GEORGE A,8.2,,,,5,,0,,1983,1983-05-11 00:00:00,1096450.1983.5.11,,11,0,,0,9.8,,,,0,0,,16.5,0,-0.1
-122.67888888888889,53.89083333333333,BC,1096450,,,0,,,PRINCE GEORGE A,8.7,,,,5,,0,,1983,1983-05-12 00:00:00,1096450.1983.5.12,,12,0,,0,9.3,,,,0,0,,18.3,0,-1
-122.67888888888889,53.89083333333333,BC,1096450,,,0,,,PRINCE GEORGE A,10.2,,,,5,,5,,1983,1983-05-13 00:00:00,1096450.1983.5.13,,13,41,,0,7.8,,,T,0,0,T,19,0,1.3
-122.67888888888889,53.89083333333333,BC,1096450,,,0,,,PRINCE GEORGE A,11,,,,5,,17,,1983,1983-05-14 00:00:00,1096450.1983.5.14,,14,65,,0,7,,,,7.3,7.3,,15.4,0,6.6
-122.67888888888889,53.89083333333333,BC,1096450,,,0,,,PRINCE GEORGE A,9.5,,,,5,,24,,1983,1983-05-15 00:00:00,1096450.1983.5.15,,15,37,,0,8.5,,,,0,0,,18.6,0,0.3
-122.67888888888889,53.89083333333333,BC,1096450,,,0,,,PRINCE GEORGE A,13.2,,,,5,,28,,1983,1983-05-16 00:00:00,1096450.1983.5.16,,16,48,,0,4.8,,,,0,0,,20,0,6.4
-122.67888888888889,53.89083333333333,BC,1096450,,,0,,,PRINCE GEORGE A,10.3,,,,5,,24,,1983,1983-05-17 00:00:00,1096450.1983.5.17,,17,56,,0,7.7,,,,2.2,2.2,,14.1,0,6.4
-122.67888888888889,53.89083333333333,BC,1096450,,,0,,,PRINCE GEORGE A,9.2,,,,5,,27,,1983,1983-05-18 00:00:00,1096450.1983.5.18,,18,41,,0,8.8,,,,0,0,,16.7,0,1.7
-122.67888888888889,53.89083333333333,BC,1096450,,,0,,,PRINCE GEORGE A,13.5,,,,5,,26,,1983,1983-05-19 00:00:00,1096450.1983.5.19,,19,48,,0,4.5,,,T,0,0,T,19.8,0,7.1
