x,y,ID,COOLING_DEGREE_DAYS,DIRECTION_MAX_GUST,TOTAL_PRECIPITATION,COOLING_DEGREE_DAYS_FLAG,TOTAL_RAIN_FLAG,TOTAL_SNOW,LOCAL_DAY,LOCAL_YEAR,SNOW_ON_GROUND_FLAG,HEATING_DEGREE_DAYS,LOCAL_MONTH,SNOW_ON_GROUND,MIN_TEMPERATURE,HEATING_DEGREE_DAYS_FLAG,PROVINCE_CODE,CLIMATE_IDENTIFIER,MEAN_TEMPERATURE_FLAG,STATION_NAME,SPEED_MAX_GUST,TOTAL_PRECIPITATION_FLAG,MAX_REL_HUMIDITY,TOTAL_SNOW_FLAG,TOTAL_RAIN,MIN_REL_HUMIDITY_FLAG,LOCAL_DATE,MEAN_TEMPERATURE,MAX_REL_HUMIDITY_FLAG,MAX_TEMPERATURE,SPEED_MAX_GUST_FLAG,MAX_TEMPERATURE_FLAG,MIN_TEMPERATURE_FLAG,MIN_REL_HUMIDITY,DIRECTION_MAX_GUST_FLAG
-127.18277777777777,54.82472222222222,1077500.1969.10.27,0,0,0,,,0,27,1969,,17.4,10,0,-3.3,,BC,1077500,,SMITHERS A,0,,88,,0,,1969-10-27 00:00:00,0.6,,4.4,,,,50,
-127.18277777777777,54.82472222222222,1077500.1969.10.28,0,0,1.3,,,0,28,1969,,18.6,10,0,-7.2,,BC,1077500,,SMITHERS A,0,,95,T,1.3,,1969-10-28 00:00:00,-0.6,,6.1,,,,70,
-127.18277777777777,54.82472222222222,1077500.1969.10.29,0,0,4.8,,,0,29,1969,,14.9,10,0,0,,BC,1077500,,SMITHERS A,0,,100,T,4.8,,1969-10-29 00:00:00,3.1,,6.1,,,,90,
-127.18277777777777,54.82472222222222,1077500.1969.10.30,0,0,1.8,,,0,30,1969,,11.9,10,0,2.2,,BC,1077500,,SMITHERS A,0,,98,,1.8,,1969-10-30 00:00:00,6.1,,10,,,,77,
-127.18277777777777,54.82472222222222,1077500.1969.10.31,0,0,6.6,,,0,31,1969,,13.5,10,0,1.7,,BC,1077500,,SMITHERS A,0,,98,,6.6,,1969-10-31 00:00:00,4.5,,7.2,,,,93,
-127.18277777777777,54.82472222222222,1077500.1969.11.1,0,14,0,,T,0,1,1969,,10.5,11,0,3.3,,BC,1077500,,SMITHERS A,40,T,98,,0,,1969-11-01 00:00:00,7.5,,11.7,,,,75,
-127.18277777777777,54.82472222222222,1077500.1969.11.2,0,18,0,,T,0,2,1969,,9.6,11,0,3.9,,BC,1077500,,SMITHERS A,48,T,79,,0,,1969-11-02 00:00:00,8.4,,12.8,,,,37,
-127.18277777777777,54.82472222222222,1077500.1969.11.3,0,0,0,,T,0,3,1969,,14.4,11,0,1.1,,BC,1077500,,SMITHERS A,0,T,95,,0,,1969-11-03 00:00:00,3.6,,6.1,,,,60,
-127.18277777777777,54.82472222222222,1077500.1969.11.4,0,0,3.3,,,0.8,4,1969,,16.6,11,0,-2.2,,BC,1077500,,SMITHERS A,0,,100,,2.5,,1969-11-04 00:00:00,1.4,,5,,,,69,
-127.18277777777777,54.82472222222222,1077500.1969.11.5,0,0,2,,T,2,5,1969,T,16.6,11,0,0,,BC,1077500,,SMITHERS A,0,,100,,0,,1969-11-05 00:00:00,1.4,,2.8,,,,95,
-127.18277777777777,54.82472222222222,1077500.1969.11.6,0,0,0,,T,0,6,1969,,18,11,0,-3.3,,BC,1077500,,SMITHERS A,0,T,100,,0,,1969-11-06 00:00:00,0,,3.3,,,,75,
-127.18277777777777,54.82472222222222,1077500.1969.11.7,0,0,0.3,,,0,7,1969,,14.9,11,0,1.1,,BC,1077500,,SMITHERS A,0,,95,,0.3,,1969-11-07 00:00:00,3.1,,5,,,,75,
-127.18277777777777,54.82472222222222,1077500.1969.11.8,0,0,0.8,,,0,8,1969,,15.2,11,0,0,,BC,1077500,,SMITHERS A,0,,100,,0.8,,1969-11-08 00:00:00,2.8,,5.6,,,,71,
-127.18277777777777,54.82472222222222,1077500.1969.11.9,0,34,1.5,,,0,9,1969,,13.8,11,0,0,,BC,1077500,,SMITHERS A,40,,97,,1.5,,1969-11-09 00:00:00,4.2,,8.3,,,,63,
-127.18277777777777,54.82472222222222,1077500.1969.11.10,0,0,0,,T,0,10,1969,,16.9,11,0,-1.7,,BC,1077500,,SMITHERS A,0,T,97,,0,,1969-11-10 00:00:00,1.1,,3.9,,,,78,
-127.18277777777777,54.82472222222222,1077500.1969.11.11,0,0,1.3,,,0,11,1969,,11.6,11,0,0.6,,BC,1077500,,SMITHERS A,0,,100,,1.3,,1969-11-11 00:00:00,6.4,,12.2,,,,63,
-127.18277777777777,54.82472222222222,1077500.1969.11.12,0,0,7.6,,,4.3,12,1969,,16.3,11,0,-1.1,,BC,1077500,,SMITHERS A,0,,97,,0,,1969-11-12 00:00:00,1.7,,4.4,,,,73,
-127.18277777777777,54.82472222222222,1077500.1969.11.13,0,0,7.4,,,1.5,13,1969,,17.1,11,5,-1.1,,BC,1077500,,SMITHERS A,0,,99,,6.6,,1969-11-13 00:00:00,0.9,,2.8,,,,91,
-127.18277777777777,54.82472222222222,1077500.1969.11.14,0,0,0,,T,0,14,1969,T,16.3,11,0,-1.1,,BC,1077500,,SMITHERS A,0,T,100,,0,,1969-11-14 00:00:00,1.7,,4.4,,,,85,
-127.18277777777777,54.82472222222222,1077500.1969.11.15,0,0,1.5,,,2.3,15,1969,T,18.6,11,0,-1.7,,BC,1077500,,SMITHERS A,0,,98,,0,,1969-11-15 00:00:00,-0.6,,0.6,,,,91,
-127.18277777777777,54.82472222222222,1077500.1969.11.16,0,0,0,,,0,16,1969,,20.2,11,3,-4.4,,BC,1077500,,SMITHERS A,0,T,98,T,0,,1969-11-16 00:00:00,-2.2,,0,,,,83,
-127.18277777777777,54.82472222222222,1077500.1969.11.17,0,0,1.3,,,2.8,17,1969,,20.3,11,3,-3.9,,BC,1077500,,SMITHERS A,0,,97,,0,,1969-11-17 00:00:00,-2.3,,-0.6,,,,81,
-127.18277777777777,54.82472222222222,1077500.1969.11.18,0,0,10.9,,,5.1,18,1969,,16.9,11,8,-1.1,,BC,1077500,,SMITHERS A,0,,100,,8.6,,1969-11-18 00:00:00,1.1,,3.3,,,,95,
-127.18277777777777,54.82472222222222,1077500.1969.11.19,0,0,2,,,0,19,1969,T,13.5,11,0,1.1,,BC,1077500,,SMITHERS A,0,,100,,2,,1969-11-19 00:00:00,4.5,,7.8,,,,89,
-127.18277777777777,54.82472222222222,1077500.1969.11.20,0,0,6.9,,,0,20,1969,,14.4,11,0,1.1,,BC,1077500,,SMITHERS A,0,,100,,6.9,,1969-11-20 00:00:00,3.6,,6.1,,,,81,
-127.18277777777777,54.82472222222222,1077500.1969.11.21,0,11,0,,T,0,21,1969,,13.8,11,0,1.7,,BC,1077500,,SMITHERS A,40,T,92,,0,,1969-11-21 00:00:00,4.2,,6.7,,,,64,
-127.18277777777777,54.82472222222222,1077500.1969.11.22,0,11,1,,,0,22,1969,,15.8,11,0,-0.6,,BC,1077500,,SMITHERS A,37,,92,,1,,1969-11-22 00:00:00,2.2,,5,,,,70,
-127.18277777777777,54.82472222222222,1077500.1969.11.23,0,18,0,,T,0,23,1969,,13.8,11,0,1.7,,BC,1077500,,SMITHERS A,48,T,88,T,0,,1969-11-23 00:00:00,4.2,,6.7,,,,50,
-127.18277777777777,54.82472222222222,1077500.1969.11.24,0,0,0,,T,0,24,1969,T,17.1,11,0,-1.1,,BC,1077500,,SMITHERS A,0,T,94,T,0,,1969-11-24 00:00:00,0.9,,2.8,,,,76,
-127.18277777777777,54.82472222222222,1077500.1969.11.25,0,0,0,,,0,25,1969,T,16.9,11,0,-2.2,,BC,1077500,,SMITHERS A,0,T,97,T,0,,1969-11-25 00:00:00,1.1,,4.4,,,,72,
-127.18277777777777,54.82472222222222,1077500.1969.11.26,0,0,2,,,0,26,1969,,14.6,11,0,0,,BC,1077500,,SMITHERS A,0,,98,,2,,1969-11-26 00:00:00,3.4,,6.7,,,,53,
-127.18277777777777,54.82472222222222,1077500.1969.11.27,0,0,6.9,,,0,27,1969,,14.4,11,0,2.2,,BC,1077500,,SMITHERS A,0,,100,,6.9,,1969-11-27 00:00:00,3.6,,5,,,,93,
-127.18277777777777,54.82472222222222,1077500.1969.11.28,0,14,0.5,,,0,28,1969,,11,11,0,3.9,,BC,1077500,,SMITHERS A,40,,95,,0.5,,1969-11-28 00:00:00,7,,10,,,,59,
-127.18277777777777,54.82472222222222,1077500.1969.11.29,0,18,1.8,,,0,29,1969,,11.6,11,0,2.2,,BC,1077500,,SMITHERS A,35,,97,,1.8,,1969-11-29 00:00:00,6.4,,10.6,,,,56,
-127.18277777777777,54.82472222222222,1077500.1969.11.30,0,14,0.5,,,0,30,1969,,11,11,0,1.7,,BC,1077500,,SMITHERS A,42,,93,,0.5,,1969-11-30 00:00:00,7,,12.2,,,,49,
-127.18277777777777,54.82472222222222,1077500.1969.12.1,0,0,0,,,0,1,1969,,18,12,0,-2.2,,BC,1077500,,SMITHERS A,0,T,97,T,0,,1969-12-01 00:00:00,0,,2.2,,,,89,
-127.18277777777777,54.82472222222222,1077500.1969.12.2,0,0,0.8,,,0,2,1969,,14.4,12,0,0,,BC,1077500,,SMITHERS A,0,,92,,0.8,,1969-12-02 00:00:00,3.6,,7.2,,,,71,
-127.18277777777777,54.82472222222222,1077500.1969.12.3,0,0,0,,T,0,3,1969,,15.5,12,0,-1.1,,BC,1077500,,SMITHERS A,0,T,99,,0,,1969-12-03 00:00:00,2.5,,6.1,,,,78,
-127.18277777777777,54.82472222222222,1077500.1969.12.4,0,0,0.8,,,1,4,1969,,17.7,12,0,-1.1,,BC,1077500,,SMITHERS A,0,,100,,0,,1969-12-04 00:00:00,0.3,,1.7,,,,95,
-127.18277777777777,54.82472222222222,1077500.1969.12.5,0,0,0.5,,,1,5,1969,,17.4,12,0,-1.1,,BC,1077500,,SMITHERS A,0,,99,,0,,1969-12-05 00:00:00,0.6,,2.2,,,,74,
-127.18277777777777,54.82472222222222,1077500.1969.12.6,0,0,2,,,2,6,1969,,18.3,12,3,-1.7,,BC,1077500,,SMITHERS A,0,,100,,0,,1969-12-06 00:00:00,-0.3,,1.1,,,,92,
-127.18277777777777,54.82472222222222,1077500.1969.12.7,0,0,0.3,,,0,7,1969,,16,12,3,0.6,,BC,1077500,,SMITHERS A,0,,95,T,0.3,,1969-12-07 00:00:00,2,,3.3,,,,82,
-127.18277777777777,54.82472222222222,1077500.1969.12.8,0,0,0.8,,T,0.8,8,1969,,16.9,12,0,0,,BC,1077500,,SMITHERS A,0,,100,,0,,1969-12-08 00:00:00,1.1,,2.2,,,,92,
-127.18277777777777,54.82472222222222,1077500.1969.12.9,0,0,0,,,0,9,1969,,18.3,12,0,-1.1,,BC,1077500,,SMITHERS A,0,,100,,0,,1969-12-09 00:00:00,-0.3,,0.6,,,,80,
-127.18277777777777,54.82472222222222,1077500.1969.12.10,0,0,0,,,0,10,1969,,20.2,12,0,-3.3,,BC,1077500,,SMITHERS A,0,,89,,0,,1969-12-10 00:00:00,-2.2,,-1.1,,,,77,
-127.18277777777777,54.82472222222222,1077500.1969.12.11,0,18,7.6,,,10.4,11,1969,,19.1,12,0,-2.8,,BC,1077500,,SMITHERS A,34,,98,,0,,1969-12-11 00:00:00,-1.1,,0.6,,,,71,
-127.18277777777777,54.82472222222222,1077500.1969.12.12,0,0,0,,,0,12,1969,,20.5,12,10,-6.7,,BC,1077500,,SMITHERS A,0,,98,,0,,1969-12-12 00:00:00,-2.5,,1.7,,,,76,
-127.18277777777777,54.82472222222222,1077500.1969.12.13,0,0,2.8,,,4.3,13,1969,,19.1,12,8,-4.4,,BC,1077500,,SMITHERS A,0,,97,,0,,1969-12-13 00:00:00,-1.1,,2.2,,,,87,
-127.18277777777777,54.82472222222222,1077500.1969.12.14,0,16,0,,,0,14,1969,,17.7,12,10,-3.9,,BC,1077500,,SMITHERS A,48,,97,,0,,1969-12-14 00:00:00,0.3,,4.4,,,,69,
-127.18277777777777,54.82472222222222,1077500.1969.12.15,0,0,0,,,0,15,1969,,22.7,12,8,-8.3,,BC,1077500,,SMITHERS A,0,T,98,T,0,,1969-12-15 00:00:00,-4.7,,-1.1,,,,92,
-127.18277777777777,54.82472222222222,1077500.1969.12.16,0,0,0,,,0,16,1969,,25.2,12,8,-9.4,,BC,1077500,,SMITHERS A,0,,97,,0,,1969-12-16 00:00:00,-7.2,,-5,,,,88,
-127.18277777777777,54.82472222222222,1077500.1969.12.17,0,0,0,,,0,17,1969,,25.2,12,8,-8.3,,BC,1077500,,SMITHERS A,0,,94,,0,,1969-12-17 00:00:00,-7.2,,-6.1,,,,74,
-127.18277777777777,54.82472222222222,1077500.1969.12.18,0,0,3.8,,,4.3,18,1969,,23.6,12,10,-7.2,,BC,1077500,,SMITHERS A,0,,95,,0,,1969-12-18 00:00:00,-5.6,,-3.9,,,,80,
-127.18277777777777,54.82472222222222,1077500.1969.12.19,0,0,0,,T,0,19,1969,,22.2,12,10,-7.2,,BC,1077500,,SMITHERS A,0,T,95,T,0,,1969-12-19 00:00:00,-4.2,,-1.1,,,,81,
-127.18277777777777,54.82472222222222,1077500.1969.12.20,0,0,0,,,0,20,1969,,20.5,12,10,-3.9,,BC,1077500,,SMITHERS A,0,T,97,T,0,,1969-12-20 00:00:00,-2.5,,-1.1,,,,86,
-127.18277777777777,54.82472222222222,1077500.1969.12.21,0,0,3.6,,,3.8,21,1969,,21.1,12,10,-5,,BC,1077500,,SMITHERS A,0,,97,,0,,1969-12-21 00:00:00,-3.1,,-1.1,,,,89,
-127.18277777777777,54.82472222222222,1077500.1969.12.22,0,0,1,,,1.8,22,1969,,20.8,12,13,-6.7,,BC,1077500,,SMITHERS A,0,,96,,0,,1969-12-22 00:00:00,-2.8,,1.1,,,,81,
-127.18277777777777,54.82472222222222,1077500.1969.12.23,0,0,0.8,,,1,23,1969,,20,12,15,-5,,BC,1077500,,SMITHERS A,0,,97,,0,,1969-12-23 00:00:00,-2,,1.1,,,,79,
-127.18277777777777,54.82472222222222,1077500.1969.12.24,0,0,0,,,0,24,1969,,22.8,12,15,-8.9,,BC,1077500,,SMITHERS A,0,,97,,0,,1969-12-24 00:00:00,-4.8,,-0.6,,,,66,
-127.18277777777777,54.82472222222222,1077500.1969.12.25,0,0,0,,,0,25,1969,,25.8,12,15,-11.7,,BC,1077500,,SMITHERS A,0,,96,,0,,1969-12-25 00:00:00,-7.8,,-3.9,,,,86,
-127.18277777777777,54.82472222222222,1077500.1969.12.26,0,0,0,,,0,26,1969,,28.6,12,15,-14.4,,BC,1077500,,SMITHERS A,0,,97,,0,,1969-12-26 00:00:00,-10.6,,-6.7,,,,88,
-127.18277777777777,54.82472222222222,1077500.1969.12.27,0,0,1.3,,T,1.5,27,1969,,26.1,12,15,-10.6,,BC,1077500,,SMITHERS A,0,,96,,0,,1969-12-27 00:00:00,-8.1,,-5.6,,,,88,
-127.18277777777777,54.82472222222222,1077500.1969.12.28,0,0,0,,T,0,28,1969,,18.6,12,15,-5.6,,BC,1077500,,SMITHERS A,0,T,95,T,0,,1969-12-28 00:00:00,-0.6,,4.4,,,,73,
-127.18277777777777,54.82472222222222,1077500.1969.12.29,0,0,0,,,0,29,1969,,21.7,12,13,-10.6,,BC,1077500,,SMITHERS A,0,,99,,0,,1969-12-29 00:00:00,-3.7,,3.3,,,,67,
-127.18277777777777,54.82472222222222,1077500.1969.12.30,0,0,0.8,,,0.8,30,1969,,21.6,12,13,-8.3,,BC,1077500,,SMITHERS A,0,,97,,0,,1969-12-30 00:00:00,-3.6,,1.1,,,,82,
-127.18277777777777,54.82472222222222,1077500.1969.12.31,0,0,0,,,0,31,1969,,24.4,12,13,-9.4,,BC,1077500,,SMITHERS A,0,T,98,T,0,,1969-12-31 00:00:00,-6.4,,-3.3,,,,94,
-127.18277777777777,54.82472222222222,1077500.1970.1.1,0,0,0,,,0,1,1970,,25,1,13,-11.1,,BC,1077500,,SMITHERS A,0,,98,,0,,1970-01-01 00:00:00,-7,,-2.8,,,,93,
-127.18277777777777,54.82472222222222,1077500.1970.1.2,0,0,2,,,3.3,2,1970,,24.1,1,13,-7.8,,BC,1077500,,SMITHERS A,0,,97,,0,,1970-01-02 00:00:00,-6.1,,-4.4,,,,94,
-127.18277777777777,54.82472222222222,1077500.1970.1.3,0,0,0.3,,,0.3,3,1970,,23.9,1,15,-6.7,,BC,1077500,,SMITHERS A,0,,98,,0,,1970-01-03 00:00:00,-5.9,,-5,,,,93,
-127.18277777777777,54.82472222222222,1077500.1970.1.4,0,16,0,,,0,4,1970,,25.5,1,15,-10.6,,BC,1077500,,SMITHERS A,35,T,78,T,0,,1970-01-04 00:00:00,-7.5,,-4.4,,,,61,
-127.18277777777777,54.82472222222222,1077500.1970.1.5,0,18,3,,,4.8,5,1970,,29.4,1,15,-12.8,,BC,1077500,,SMITHERS A,35,,88,,0,,1970-01-05 00:00:00,-11.4,,-10,,,,71,
-127.18277777777777,54.82472222222222,1077500.1970.1.6,0,16,1.3,,,2,6,1970,,26.1,1,18,-10.6,,BC,1077500,,SMITHERS A,35,,84,,0,,1970-01-06 00:00:00,-8.1,,-5.6,,,,73,
-127.18277777777777,54.82472222222222,1077500.1970.1.7,0,0,0.5,,,0.8,7,1970,,23.8,1,18,-7.2,,BC,1077500,,SMITHERS A,0,,95,,0,,1970-01-07 00:00:00,-5.8,,-4.4,,,,75,
-127.18277777777777,54.82472222222222,1077500.1970.1.8,0,0,2.3,,,3,8,1970,,23.6,1,18,-7.2,,BC,1077500,,SMITHERS A,0,,96,,0,,1970-01-08 00:00:00,-5.6,,-3.9,,,,92,
-127.18277777777777,54.82472222222222,1077500.1970.1.9,0,0,2.5,,,2.8,9,1970,,24.7,1,20,-8.3,,BC,1077500,,SMITHERS A,0,,97,,0,,1970-01-09 00:00:00,-6.7,,-5,,,,91,
-127.18277777777777,54.82472222222222,1077500.1970.1.10,0,0,1.3,,,1.8,10,1970,,29.7,1,23,-15.6,,BC,1077500,,SMITHERS A,0,,96,,0,,1970-01-10 00:00:00,-11.7,,-7.8,,,,75,
-127.18277777777777,54.82472222222222,1077500.1970.1.11,0,0,0,,,0,11,1970,,33.9,1,23,-17.8,,BC,1077500,,SMITHERS A,0,T,88,T,0,,1970-01-11 00:00:00,-15.9,,-13.9,,,,65,
-127.18277777777777,54.82472222222222,1077500.1970.1.12,0,0,1.3,,,2,12,1970,,37.7,1,23,-22.2,,BC,1077500,,SMITHERS A,0,,88,,0,,1970-01-12 00:00:00,-19.7,,-17.2,,,,55,
-127.18277777777777,54.82472222222222,1077500.1970.1.13,0,16,1.3,,,2.5,13,1970,,39.4,1,23,-22.8,,BC,1077500,,SMITHERS A,31,,81,,0,,1970-01-13 00:00:00,-21.4,,-20,,,,55,
-127.18277777777777,54.82472222222222,1077500.1970.1.14,0,0,0.5,,,1.3,14,1970,,38.8,1,25,-22.2,,BC,1077500,,SMITHERS A,0,,79,,0,,1970-01-14 00:00:00,-20.8,,-19.4,,,,57,
-127.18277777777777,54.82472222222222,1077500.1970.1.15,0,0,0,,,0,15,1970,,42.2,1,25,-27.8,,BC,1077500,,SMITHERS A,0,,87,,0,,1970-01-15 00:00:00,-24.2,,-20.6,,,,63,
-127.18277777777777,54.82472222222222,1077500.1970.1.16,0,0,0,,,0,16,1970,,45.8,1,23,-32.2,,BC,1077500,,SMITHERS A,0,,96,,0,,1970-01-16 00:00:00,-27.8,,-23.3,,,,60,
-127.18277777777777,54.82472222222222,1077500.1970.1.17,0,0,0,,,0,17,1970,,42.2,1,23,-27.2,,BC,1077500,,SMITHERS A,0,,77,,0,,1970-01-17 00:00:00,-24.2,,-21.1,,,,58,
-127.18277777777777,54.82472222222222,1077500.1970.1.18,0,0,0,,,0,18,1970,,39.7,1,23,-26.1,,BC,1077500,,SMITHERS A,0,T,80,T,0,,1970-01-18 00:00:00,-21.7,,-17.2,,,,63,
-127.18277777777777,54.82472222222222,1077500.1970.1.19,0,0,2,,,2,19,1970,,32.2,1,23,-17.8,,BC,1077500,,SMITHERS A,0,,90,,0,,1970-01-19 00:00:00,-14.2,,-10.6,,,,78,
-127.18277777777777,54.82472222222222,1077500.1970.1.20,0,0,0,,,0,20,1970,,29.7,1,23,-16.7,,BC,1077500,,SMITHERS A,0,,90,,0,,1970-01-20 00:00:00,-11.7,,-6.7,,,,79,
-127.18277777777777,54.82472222222222,1077500.1970.1.21,0,0,7.6,,,8.1,21,1970,,23.6,1,23,-7.8,,BC,1077500,,SMITHERS A,0,,96,,0,,1970-01-21 00:00:00,-5.6,,-3.3,,,,83,
-127.18277777777777,54.82472222222222,1077500.1970.1.22,0,0,0.3,,,0.3,22,1970,,23.3,1,30,-8.3,,BC,1077500,,SMITHERS A,0,,94,,0,,1970-01-22 00:00:00,-5.3,,-2.2,,,,78,
-127.18277777777777,54.82472222222222,1077500.1970.1.23,0,0,0.5,,,0.5,23,1970,,19.4,1,30,-5.6,,BC,1077500,,SMITHERS A,0,,96,,0,,1970-01-23 00:00:00,-1.4,,2.8,,,,76,
-127.18277777777777,54.82472222222222,1077500.1970.1.24,0,0,0,,,0,24,1970,,24.2,1,28,-11.7,,BC,1077500,,SMITHERS A,0,T,98,T,0,,1970-01-24 00:00:00,-6.2,,-0.6,,,,93,
-127.18277777777777,54.82472222222222,1077500.1970.1.25,0,0,0.3,,,0.3,25,1970,,24.1,1,28,-8.3,,BC,1077500,,SMITHERS A,0,,98,,0,,1970-01-25 00:00:00,-6.1,,-3.9,,,,85,
-127.18277777777777,54.82472222222222,1077500.1970.1.26,0,0,0,,,0.3,26,1970,,27.5,1,28,-12.8,,BC,1077500,,SMITHERS A,0,T,97,,0,,1970-01-26 00:00:00,-9.5,,-6.1,,,,83,
-127.18277777777777,54.82472222222222,1077500.1970.1.27,0,0,0,,,0,27,1970,,26.4,1,25,-12.8,,BC,1077500,,SMITHERS A,0,T,94,T,0,,1970-01-27 00:00:00,-8.4,,-3.9,,,,81,
-127.18277777777777,54.82472222222222,1077500.1970.1.28,0,0,0,,,0,28,1970,,26.1,1,25,-13.3,,BC,1077500,,SMITHERS A,0,T,95,T,0,,1970-01-28 00:00:00,-8.1,,-2.8,,,,79,
-127.18277777777777,54.82472222222222,1077500.1970.1.29,0,0,0.3,,,0.5,29,1970,,20,1,25,-5.6,,BC,1077500,,SMITHERS A,0,,94,,0,,1970-01-29 00:00:00,-2,,1.7,,,,77,
-127.18277777777777,54.82472222222222,1077500.1970.1.30,0,0,0.5,,,0.3,30,1970,,16.9,1,25,-1.1,,BC,1077500,,SMITHERS A,0,,95,,0.3,,1970-01-30 00:00:00,1.1,,3.3,,,,82,
-127.18277777777777,54.82472222222222,1077500.1970.1.31,0,0,0,,T,0,31,1970,,16.1,1,23,-0.6,,BC,1077500,,SMITHERS A,0,T,94,,0,,1970-01-31 00:00:00,1.9,,4.4,,,,74,
-127.18277777777777,54.82472222222222,1077500.1970.2.1,0,0,0,,,0,1,1970,,17.2,2,23,-2.8,,BC,1077500,,SMITHERS A,0,,89,,0,,1970-02-01 00:00:00,0.8,,4.4,,,,63,
-127.18277777777777,54.82472222222222,1077500.1970.2.2,0,0,4.1,,T,5.3,2,1970,,15.5,2,23,-1.1,,BC,1077500,,SMITHERS A,0,,97,,0,,1970-02-02 00:00:00,2.5,,6.1,,,,55,
-127.18277777777777,54.82472222222222,1077500.1970.2.3,0,14,0.5,,,1,3,1970,,18,2,23,-3.9,,BC,1077500,,SMITHERS A,40,,99,,0,,1970-02-03 00:00:00,0,,3.9,,,,61,
-127.18277777777777,54.82472222222222,1077500.1970.2.4,0,0,0,,,0,4,1970,,19.1,2,23,-4.4,,BC,1077500,,SMITHERS A,0,T,86,T,0,,1970-02-04 00:00:00,-1.1,,2.2,,,,70,
-127.18277777777777,54.82472222222222,1077500.1970.2.5,0,0,0,,,0,5,1970,,18.9,2,20,-2.8,,BC,1077500,,SMITHERS A,0,T,87,T,0,,1970-02-05 00:00:00,-0.9,,1.1,,,,73,
-127.18277777777777,54.82472222222222,1077500.1970.2.6,0,0,0,,,0,6,1970,,20,2,20,-6.1,,BC,1077500,,SMITHERS A,0,T,96,T,0,,1970-02-06 00:00:00,-2,,2.2,,,,70,
-127.18277777777777,54.82472222222222,1077500.1970.2.7,0,0,3.6,,,3.6,7,1970,,19.1,2,20,-3.9,,BC,1077500,,SMITHERS A,0,,97,,0,,1970-02-07 00:00:00,-1.1,,1.7,,,,85,
